"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
138.957763562158,2.56345126627024,0.20317711611409,12.6168306514932,1.70547927715474e-36,2.6879669533446e-35,"ENSG00000002726.21"
7.34546582665737,0.229840114606498,0.171361669455679,1.34125744302429,0.179836881817509,0.259375742214713,"ENSG00000002745.13"
42.2920372163213,-0.516715046710571,0.138304566233001,-3.73606642777117,0.000186921308930379,0.000440233273041104,"ENSG00000002746.15"
24.2722453159381,0.65668510463979,0.11755768964175,5.5860667782856,2.32269952689136e-08,8.09394568534813e-08,"ENSG00000002822.15"
20220.968391656,0.610738912337582,0.0874561710192168,6.9833712729475,2.88179500799775e-12,1.34643088468228e-11,"ENSG00000002834.18"
1755.62456759979,0.133585431320121,0.0558737429308789,2.39084450607469,0.0168096704052951,0.0300363977960095,"ENSG00000002919.15"
2562.24208408236,0.126076786858426,0.12109104551118,1.04117349326863,0.297795035397679,0.403101860071597,"ENSG00000002933.9"
4014.11180116113,0.130792383141277,0.0564779168269076,2.31581457832673,0.0205683949093384,0.0361756950330523,"ENSG00000003056.8"
732.340914823791,-2.51032371082832,0.150050537916786,-16.7298547921266,7.94317043906217e-63,3.07294745257357e-61,"ENSG00000003096.14"
457.497140472803,-2.05702553957516,0.135305514136142,-15.2028212058337,3.3871380792802e-52,9.42782283327646e-51,"ENSG00000003137.8"
2933.99063789646,0.67145313340973,0.0693809345699199,9.67777585545581,3.74780325367609e-22,3.04596790386648e-21,"ENSG00000003147.19"
2520.35321831066,1.78787314879554,0.101915966494258,17.5426207521299,6.7730518175857e-69,3.20451648543225e-67,"ENSG00000003249.15"
1844.96750104941,-0.104255885544772,0.0429727737199611,-2.4260916045162,0.0152624173253862,0.0274523007457021,"ENSG00000003393.15"
709.52176002074,-0.790492442384076,0.0936130283213643,-8.44425670826921,3.0598612011299e-17,1.90792719290909e-16,"ENSG00000003400.15"
5241.70525377704,-0.956179271968219,0.0562196505399948,-17.0079191667687,7.17408928615006e-65,2.96496762605339e-63,"ENSG00000003402.20"
1521.02288961358,-1.82537284951976,0.12210629008863,-14.949048474037,1.57990497487595e-50,4.12137425484404e-49,"ENSG00000003436.16"
707.720117764868,0.00997531590519123,0.0377104856183986,0.264523666073512,0.791376431175673,0.874103863499263,"ENSG00000003509.16"
3886.49556250048,-0.398468536249417,0.0500843069517308,-7.95595587722607,1.77753744534275e-15,1.01029424189379e-14,"ENSG00000003756.17"
126.286902966018,0.388653078923061,0.118007957759205,3.293448054716,0.00098966626693558,0.002125837317153,"ENSG00000003987.14"
14206.1045421734,1.1968395324369,0.193691221944443,6.17911085707433,6.44636203618648e-10,2.54702407904918e-09,"ENSG00000003989.18"
5579.02062066127,0.714755948755823,0.060072045560656,11.8983121364515,1.20764981336808e-32,1.61204148289896e-31,"ENSG00000004059.11"
289.919227765766,-0.298566191929551,0.098443156628901,-3.03287909646223,0.00242232629202151,0.00491321466232419,"ENSG00000004139.14"
7526.17634452605,0.408252278934716,0.0594767276157944,6.86406759921173,6.69269348040998e-12,3.04651805010936e-11,"ENSG00000004142.12"
10065.7577302104,-0.103040796507441,0.0706604609310074,-1.45825253826251,0.144770947139858,0.213830332971508,"ENSG00000004399.13"
7690.20035116237,0.207641018621877,0.0456957233806972,4.5439923752162,5.51986552657039e-06,1.54368533491399e-05,"ENSG00000004455.17"
378.287212967766,0.195624485157694,0.166828977990969,1.17260494857364,0.240954264042788,0.3353097182614,"ENSG00000004468.13"
17187.8863359852,1.28641232603006,0.0783100878751308,16.4271597815253,1.22252319158297e-60,4.4223761445484e-59,"ENSG00000004478.8"
6280.37257938029,0.441820691535596,0.046727077105944,9.45534621251525,3.21954748190785e-21,2.48284045584007e-20,"ENSG00000004487.17"
4275.60181643597,-0.256370811485922,0.0472839188047507,-5.42194509183034,5.89539927463578e-08,1.98617699392087e-07,"ENSG00000004534.15"
751.451988038825,0.110256435538436,0.0756350535297148,1.45774254651805,0.144911519838217,0.213996838286035,"ENSG00000004660.15"
1518.22704416424,-0.0656266696459575,0.0760278023973001,-0.863193036976274,0.388031341421905,0.504837272226571,"ENSG00000004700.16"
1991.26828295259,0.0105386484565223,0.058398334262389,0.180461456471877,0.8567903108696,0.91737970861276,"ENSG00000004766.17"
402.288864745581,-4.43790640429428,0.164681998578763,-26.9483394821186,5.965716263005e-160,3.32290395849378e-157,"ENSG00000004776.13"
749.452708253996,0.825588975618238,0.0919744368838748,8.97628736407063,2.80057295896526e-19,1.95601145848733e-18,"ENSG00000004777.18"
3295.49972264906,0.664128148015784,0.0575827505039445,11.5334564987529,8.94776457312827e-31,1.09783135999113e-29,"ENSG00000004779.10"
5865.82579107284,-3.51605277512501,0.150587671395413,-23.3488753929435,1.41489309253551e-120,2.64703816121071e-118,"ENSG00000004799.8"
15.9943086414457,0.425045306744385,0.20715802383251,2.05179263096292,0.0401898197735074,0.0670391085934402,"ENSG00000004809.14"
668.790384782884,2.24751115698051,0.148743308846069,15.1099983886093,1.39143147241414e-51,3.78271797292576e-50,"ENSG00000004838.14"
56.8138274887394,-3.45885651870253,0.195017582086949,-17.7361265670927,2.20629509778515e-70,1.08796539751546e-68,"ENSG00000004846.16"
68.1633459003369,1.89627877512609,0.26093803470763,7.26716125248196,3.67120476368999e-13,1.81838897228202e-12,"ENSG00000004848.8"
1696.52862154976,0.36340690440703,0.0618866879915137,5.87213367205663,4.30221616456837e-09,1.59212855811614e-08,"ENSG00000004864.14"
1440.84304533532,0.0731268939685546,0.0484123254017997,1.51050157912547,0.13091548674868,0.195460051735403,"ENSG00000004866.22"
4247.06233574637,0.00855498844858673,0.0498316120711242,0.171677938822775,0.863690730557066,0.921622347394997,"ENSG00000004897.12"
5.31369337438117,-2.05817705578408,0.210296239023723,-9.78703692153002,1.27991743215655e-22,1.06585852624169e-21,"ENSG00000004939.15"
35.8263096088788,-1.34737892652163,0.170318659520708,-7.91092960873036,2.5547395925946e-15,1.43769363800938e-14,"ENSG00000004948.16"
1407.43413463377,0.331201471557951,0.0549900994469242,6.02292912522595,1.71288463111942e-09,6.54751252272866e-09,"ENSG00000004961.15"
1804.25318731288,-0.0474461422527673,0.0469344174405127,-1.01090297568737,0.31206286968186,0.419885742946261,"ENSG00000004975.12"
798.39478752117,1.18355388416666,0.108589951417367,10.8992947203527,1.16154114045694e-27,1.23877503352126e-26,"ENSG00000005001.10"
8148.51620414812,0.277016861081884,0.0400507737039775,6.91664193878915,4.6247503069804e-12,2.12931393055562e-11,"ENSG00000005007.13"
1988.92822246605,-1.13589202412452,0.079172350874367,-14.3470796506596,1.11118690243401e-46,2.54513725278998e-45,"ENSG00000005020.13"
12891.3007703137,0.576671403183794,0.0610796739187598,9.44129799957359,3.68189704016602e-21,2.83315330173905e-20,"ENSG00000005022.6"
1279.66124696714,0.527369551679435,0.0654318140868515,8.05983387499278,7.63982015606872e-16,4.42587666670446e-15,"ENSG00000005059.16"
62.8903002611795,0.905869128629252,0.164311416723557,5.51312347427031,3.5252073166933e-08,1.21104262570114e-07,"ENSG00000005073.6"
1909.54425771718,0.793127948384685,0.0748663516297954,10.593917442466,3.17998903101336e-26,3.16423756281265e-25,"ENSG00000005075.15"
1623.16489890879,-0.0148303827271307,0.050773903616787,-0.292086715235884,0.770220323725807,0.85939265621999,"ENSG00000005100.13"
466.106363303253,-2.59376068063176,0.16147398736974,-16.0630249050122,4.6339083426037e-58,1.54199355954557e-56,"ENSG00000005102.14"
361.715546839877,-1.18992567829518,0.106113016134618,-11.2137579501615,3.49052127364641e-29,4.01622982978997e-28,"ENSG00000005108.16"
2911.85569441115,0.858069293132003,0.0603910568825423,14.2085490373336,8.10882315896679e-46,1.80009998170252e-44,"ENSG00000005156.12"
2146.38216450419,0.311390799773303,0.0400684650714086,7.77146814130149,7.7581593447696e-15,4.23939730705939e-14,"ENSG00000005175.10"
260.838751383669,-1.79410591135793,0.124179517481202,-14.4476798408361,2.59273448144969e-47,6.06613237912831e-46,"ENSG00000005187.12"
538.254441230892,0.6053563003033,0.0732465045473549,8.26464421809956,1.40111983365825e-16,8.43597712401335e-16,"ENSG00000005189.20"
2426.19793046238,0.369180461062224,0.0534921326085057,6.90158427154428,5.14257492316103e-12,2.36063356839915e-11,"ENSG00000005194.15"
2168.14934692306,0.514101974128364,0.0717246544782695,7.16771628762774,7.62591315755131e-13,3.70310837458426e-12,"ENSG00000005206.17"
1344.72487288529,0.146263518726466,0.0555237205203194,2.63425284465473,0.00843226689074639,0.0158153892595752,"ENSG00000005238.20"
1075.73714393221,-0.844148506957565,0.104875667436961,-8.0490406172144,8.34455536203848e-16,4.82444828527575e-15,"ENSG00000005243.10"
4582.93397078699,-2.41833950939616,0.114151837244076,-21.1852876640553,1.30526146993658e-99,1.42809589755383e-97,"ENSG00000005249.13"
1873.82122618068,0.0508682356913338,0.0533631840985335,0.953245885729142,0.340465502436549,0.45207251977326,"ENSG00000005302.19"
8296.58504221896,-0.0838439171008381,0.0486350909574997,-1.72393873333363,0.0847189039855414,0.132138413980631,"ENSG00000005339.15"
1379.047899926,-0.200027891099796,0.110415068644957,-1.81159957200219,0.0700480911324481,0.111248978872698,"ENSG00000005379.17"
16.9323730827006,-0.985830730659847,0.143328622134317,-6.87811489414862,6.06497482327918e-12,2.77081560199322e-11,"ENSG00000005381.8"
27.4400431594411,0.358047961994573,0.219582483020087,1.63058526832406,0.10297785970852,0.157726478703607,"ENSG00000005421.9"
1104.74486841658,-0.225549129868621,0.0466370854553845,-4.83626126431921,1.32304002489553e-06,3.93699185650069e-06,"ENSG00000005436.14"
836.383358346188,0.936564452600831,0.0799022065371655,11.7213840917547,9.90404885800848e-32,1.27049688255468e-30,"ENSG00000005448.17"
1912.16841130458,0.278772651077534,0.10169967738839,2.74113604129641,0.00612271512498791,0.0117331693082496,"ENSG00000005469.12"
119.367582942614,0.0691201346696991,0.085167300357801,0.81158066980302,0.417032286774234,0.536473625922522,"ENSG00000005471.19"
5561.07332906982,-0.345190055460778,0.0550710179458713,-6.26808924796091,3.65505288517177e-10,1.47126609361566e-09,"ENSG00000005483.21"
6065.43349787125,0.656834322662446,0.0646674524020725,10.1571083793212,3.08078090828231e-24,2.79229950074641e-23,"ENSG00000005486.17"
376.056737993883,0.481034786064642,0.233065062783883,2.06395064244656,0.0390223964087881,0.0652472039015233,"ENSG00000005513.10"
4611.02312248237,0.0419677377068963,0.0549552030385587,0.763671779675712,0.445062862034268,0.56571757806835,"ENSG00000005700.15"
1472.52853063636,0.0369055202731503,0.049051263479577,0.752386741037086,0.451818517794521,0.572590725878052,"ENSG00000005801.18"
4485.81457742471,-1.11312101991897,0.0744606881323876,-14.94911003159,1.57844532680817e-50,4.11975911282371e-49,"ENSG00000005810.18"
3309.51207374538,-0.538785744565639,0.0599147872159674,-8.99253372332852,2.41595350714296e-19,1.69292890787876e-18,"ENSG00000005812.11"
1553.41787408972,0.838750031608498,0.107201796406144,7.82402963128358,5.11587574014528e-15,2.82323536679758e-14,"ENSG00000005844.19"
1441.74921470141,-0.920765440625021,0.0803456692700346,-11.4600506659595,2.09392270664928e-30,2.52859609236563e-29,"ENSG00000005882.12"
6066.64774247561,-0.309546041155286,0.0966693735417052,-3.20211075974069,0.0013642453219822,0.00287044336805802,"ENSG00000005884.18"
3804.18642157663,-0.0387876310424961,0.0674583221089891,-0.574986596610405,0.565300361874621,0.685317633004709,"ENSG00000005889.16"
16288.9402607025,0.157716258784263,0.0530714072173143,2.97177457794654,0.00296083987837426,0.0059289373101721,"ENSG00000005893.16"
64.7160529811381,0.559839062136939,0.128563512510585,4.35457192483635,1.33327200614491e-05,3.57425402828697e-05,"ENSG00000005961.19"
16.7598402667878,-1.29299358496253,0.193525161491545,-6.68126860092566,2.3688259203859e-11,1.03948407621876e-10,"ENSG00000005981.13"
5269.50737906386,0.30827398291264,0.0525301460059521,5.86851563058115,4.39713952456907e-09,1.62566141903965e-08,"ENSG00000006007.12"
1095.26371755753,0.657580742665097,0.100775943095325,6.52517577576115,6.79218319241508e-11,2.88514523278057e-10,"ENSG00000006015.18"
390.634467472927,0.402274728864839,0.177186626867578,2.270344754435,0.0231866736245882,0.0404224638776076,"ENSG00000006016.11"
660.955485477773,-0.00525847028589623,0.0764499566202784,-0.0687831689953034,0.945162215550383,0.968416379050933,"ENSG00000006025.12"
2817.88098398212,-0.324873888894988,0.0940604030190195,-3.45388578474725,0.000552571344443412,0.0012268350328051,"ENSG00000006042.12"
553.833235003405,0.618167077206717,0.136206860723715,4.53844302645387,5.66711023136869e-06,1.58251623711484e-05,"ENSG00000006047.13"
12.4248400966972,0.894155783651332,0.25079336680408,3.56530874418959,0.000363428106770356,0.000826511023126979,"ENSG00000006059.4"
909.872574980772,-0.406678997827159,0.0706931399045136,-5.75273638116042,8.78103596147277e-09,3.17178525193478e-08,"ENSG00000006062.17"
696.967894247052,0.808304610547328,0.204279341370791,3.95685929435303,7.59416314492222e-05,0.000187561977583144,"ENSG00000006071.15"
0.468861168467631,0.792325410363307,0.354032364884387,2.23800276175894,0.025220875027426,0.0437045326431561,"ENSG00000006116.4"
5631.62711357189,1.82826106435999,0.111488461445155,16.3986572301868,1.95511812569074e-60,7.03612849110554e-59,"ENSG00000006118.15"
23765.6571362733,0.444220899522982,0.0692048633200456,6.41892604380464,1.37239055765168e-10,5.69160636042428e-10,"ENSG00000006125.18"
42.0721132543081,-1.37630607438585,0.238509688289458,-5.77044095884082,7.90643637342061e-09,2.86728237111264e-08,"ENSG00000006128.12"
2625.03250677253,0.369085664502315,0.0448242730639391,8.23405800638054,1.80975990179515e-16,1.08351278058374e-15,"ENSG00000006194.10"
5641.1806247771,-2.32188805433917,0.138674501318941,-16.7434390046877,6.32273821117545e-63,2.45574751314561e-61,"ENSG00000006210.7"
3979.31065235402,0.496055821010856,0.0921234711581308,5.38468443247619,7.25718571088627e-08,2.42513099812382e-07,"ENSG00000006282.21"
96.7515372903851,-1.08849610736528,0.161817317406022,-6.72669727081248,1.73557298562602e-11,7.69454101514515e-11,"ENSG00000006283.18"
2857.72202538701,0.969837727985877,0.108228945939398,8.9609828458362,3.21797121517957e-19,2.2421048625905e-18,"ENSG00000006327.14"
36.0273715458308,2.24790533455489,0.275970689283017,8.14544957797888,3.77875281431427e-16,2.22485703238953e-15,"ENSG00000006377.11"
1047.44287860078,0.468193655563199,0.0803588324432578,5.82628743260793,5.66739727075996e-09,2.07711338884081e-08,"ENSG00000006432.15"
4779.68252769463,0.241941739463937,0.0421090694793228,5.74559690953845,9.15972779546582e-09,3.30248780891911e-08,"ENSG00000006451.8"
1870.88373251464,1.00487941528237,0.0763074758897567,13.1688200083324,1.32654735104078e-39,2.33221108172936e-38,"ENSG00000006453.14"
2447.13717771352,-0.282300275687819,0.0766248865169818,-3.68418523693676,0.000229435350567947,0.000534785445976437,"ENSG00000006459.11"
892.778910199429,-0.968017680235254,0.102597389710822,-9.43511022028615,3.90583386243374e-21,3.00122828971707e-20,"ENSG00000006468.14"
1715.5635454723,0.22996277576403,0.0426178819635788,5.39592220844189,6.81724805456687e-08,2.28512774835977e-07,"ENSG00000006530.18"
959.93818735148,0.257124120142669,0.0906717093169663,2.83577007734381,0.00457153441070259,0.0089164112321435,"ENSG00000006534.16"
705.222904557143,0.296819874918849,0.145989294604846,2.03316192274413,0.0420361666083756,0.0698479522179104,"ENSG00000006555.11"
2106.00301743889,0.642572079957712,0.0541352890353749,11.8697450666204,1.69984822732277e-32,2.25432253004473e-31,"ENSG00000006576.16"
19.1157553713621,0.111713741169525,0.132161586799046,0.845281476072068,0.397953701003193,0.515829660409163,"ENSG00000006606.9"
2217.08626316043,0.23435722140121,0.052987270719798,4.42289663569415,9.73863401468181e-06,2.65120180429683e-05,"ENSG00000006607.14"
24.9660210193983,-0.14050283207666,0.222881800213515,-0.630391678199215,0.528438354141842,0.649855345642444,"ENSG00000006611.17"
2508.9704170329,1.3455596024646,0.0846493092146716,15.8956950145008,6.78715166695758e-57,2.19156143680891e-55,"ENSG00000006625.18"
901.563100658968,1.14981051633051,0.0705688232663458,16.2934630777505,1.09830011698885e-59,3.85080676211198e-58,"ENSG00000006634.8"
161.971032014796,0.355015524474999,0.0780415329281015,4.54905883002156,5.38863781900047e-06,1.50853544654822e-05,"ENSG00000006638.13"
539.906681677766,-0.494206818831291,0.0888104747766057,-5.56473569220772,2.62550048252406e-08,9.10703642002684e-08,"ENSG00000006652.15"
3.55906260767482,0.51333097806413,0.309934527370874,1.65625618551969,0.0976699493501283,0.150310525505365,"ENSG00000006659.13"
925.919312102477,-0.075475847427329,0.045032811133549,-1.67601900764086,0.0937344695515223,0.144763020969734,"ENSG00000006695.12"
2222.91343639168,1.00280869905487,0.0513740148733125,19.5197650315588,7.45804294801012e-85,5.71192864280725e-83,"ENSG00000006704.11"
4822.85089151261,0.379321028676254,0.056437769818714,6.72104921747769,1.80420634296493e-11,7.99159390084666e-11,"ENSG00000006712.15"
3863.75746491699,-0.0470574180588175,0.0459657964273855,-1.0237485634162,0.305954051005052,0.412687299156928,"ENSG00000006715.16"
468.105704482111,-0.11613542463528,0.102765477372094,-1.13010154387524,0.258433439280078,0.356465934819685,"ENSG00000006740.17"
3987.42746544172,-0.0364270790559257,0.0427063749215711,-0.852965842285208,0.393678246686757,0.511017529715794,"ENSG00000006744.19"
902.307098656491,0.984391180373472,0.171059793687376,5.75466133305711,8.68156605502554e-09,3.13724300909121e-08,"ENSG00000006747.15"
5939.35311418576,0.263836845010823,0.0733092803376595,3.59895560010413,0.000319497726522341,0.000731047547531467,"ENSG00000006756.16"
1818.85203221723,0.0606865266715539,0.0774382307481084,0.783676564989655,0.433229916899004,0.55349000695203,"ENSG00000006757.12"
30.6796479793406,1.15198212500829,0.143439888749122,8.031114183469,9.65914024105912e-16,5.56479099736429e-15,"ENSG00000006788.14"
9918.12906534371,0.141174184330008,0.0882102411509373,1.60042850453661,0.109503555819817,0.166679904728407,"ENSG00000006831.10"
32.8884758253898,0.564453607082542,0.0782140370145533,7.21678139408037,5.32324465186956e-13,2.61002460594216e-12,"ENSG00000006837.12"
13.6231236496124,-0.573276047541622,0.141003889534344,-4.06567541813795,4.78935541247759e-05,0.000120852017965509,"ENSG00000007001.13"
241.439292214795,0.507706018913315,0.2343988661462,2.16599178682309,0.0303118145584693,0.0517417343687248,"ENSG00000007038.11"
2610.43087554664,0.420817251086655,0.053722553038247,7.83315809259958,4.75765457587954e-15,2.63147367063091e-14,"ENSG00000007047.15"
4387.08427685624,-0.464376895897807,0.224667842319242,-2.06694866120604,0.0387389917759756,0.0648175600235951,"ENSG00000007062.12"
2699.10858272292,0.69741295617239,0.0865010690704617,8.0624778822594,7.47632761112078e-16,4.33372367770454e-15,"ENSG00000007080.11"
86.2402251384622,0.124034867163422,0.115425143181992,1.07459140828489,0.282557700150182,0.38528049695532,"ENSG00000007129.18"
7328.33928267651,-0.414825007900106,0.0422992138805723,-9.80692003098034,1.05128360767517e-22,8.79346711839695e-22,"ENSG00000007168.14"
54.3181642712097,0.0332608304313305,0.109602005015642,0.303469178566429,0.761532332602085,0.853038731542205,"ENSG00000007171.18"
61.6597614589062,-1.50869361849333,0.178628961885848,-8.44596308776315,3.01548971602463e-17,1.88193587879633e-16,"ENSG00000007174.18"
10126.4912276114,0.0637027544658169,0.069055854124198,0.922481595133797,0.356277426160675,0.469923425022648,"ENSG00000007202.15"
406.442988096844,-1.71755758327442,0.232595260417784,-7.38431892459619,1.53235741661273e-13,7.77053911987272e-13,"ENSG00000007216.15"
2982.86404925179,-1.0260469128238,0.0993372246466912,-10.3289267087248,5.2140713283865e-25,4.91202998716495e-24,"ENSG00000007237.19"
1625.03741567395,0.813429083766314,0.0868312822372719,9.36792665969815,7.39712639310339e-21,5.60398063808896e-20,"ENSG00000007255.10"
275.879353102547,0.375188726737606,0.146931426024412,2.553495442665,0.0106647674284329,0.0196912736004848,"ENSG00000007264.15"
50.5166767316654,1.57056197760853,0.216163813461709,7.26561005959835,3.7135842332215e-13,1.83826544915759e-12,"ENSG00000007306.15"
192.441230632111,0.065066789608982,0.159341324709456,0.408348491689932,0.683017843172942,0.789929748500895,"ENSG00000007312.13"
248.153514629057,-3.51535631985719,0.149272587263287,-23.549912172801,1.2579597696932e-122,2.49636259397903e-120,"ENSG00000007314.12"
711.444286503289,0.0175610848871026,0.044020394753447,0.398930654426433,0.689944301188792,0.795968410739046,"ENSG00000007341.19"
6.61596442007408,-1.17599268157029,0.199785047131328,-5.88628978222406,3.94961562268177e-09,1.46651283509863e-08,"ENSG00000007350.17"
55.6071818481348,3.47474955342822,0.256816213605217,13.5301019536472,1.03879473020983e-41,1.97968749984312e-40,"ENSG00000007372.24"
1680.25741389098,1.29541990884321,0.0737505277785797,17.5648900131594,4.57580244639954e-69,2.18178533767237e-67,"ENSG00000007376.8"
3116.74391434786,0.612111788439094,0.0640742982910821,9.55315633201851,1.25803850535406e-21,9.93779458153658e-21,"ENSG00000007384.15"
2512.18324612333,0.442974860096277,0.0654085906861334,6.77242630439655,1.26640318388907e-11,5.66162153060074e-11,"ENSG00000007392.17"
984.472549644754,1.13751257171507,0.139750785707208,8.13957907970743,3.96654456099949e-16,2.33290314617172e-15,"ENSG00000007402.12"
1059.33541569369,0.755481622075585,0.158630715296469,4.76251790621788,1.91192226182213e-06,5.60362303290623e-06,"ENSG00000007516.14"
1798.97802313112,0.644488865534564,0.0716622454177164,8.99342271202729,2.3964844055191e-19,1.680006859567e-18,"ENSG00000007520.4"
3597.60975381454,1.16326673874336,0.0824607185188389,14.1069197508581,3.44290841844222e-45,7.44737859833909e-44,"ENSG00000007541.17"
1357.19164299239,0.227415378764904,0.0559246584406349,4.06645986056956,4.77327021568892e-05,0.000120464737355683,"ENSG00000007545.16"
2515.55756892863,0.106405472126958,0.0546664392866551,1.94644965934215,0.0516007493653373,0.0841656627363938,"ENSG00000007866.22"
678.076301538935,-1.45057178348834,0.162320794102422,-8.93645075795436,4.01870083307625e-19,2.78457223684005e-18,"ENSG00000007908.16"
1708.69293165132,0.0794323806616841,0.0466277905856927,1.70354159319865,0.0884667611383512,0.137376422111751,"ENSG00000007923.16"
309.647448584123,-0.212909740668858,0.169952822567829,-1.25275789746819,0.210293828249252,0.298006946875172,"ENSG00000007933.13"
2963.01039555826,-0.338871204547961,0.0670479553314128,-5.05416165001523,4.32285366628647e-07,1.35047160807328e-06,"ENSG00000007944.15"
71.2176795507311,0.932334496885373,0.084404657463864,11.046007707389,2.29181663079918e-28,2.53122316302958e-27,"ENSG00000007952.18"
615.506307594215,2.34455651030936,0.120564396259974,19.4465081154951,3.11965654507543e-84,2.34889531817845e-82,"ENSG00000007968.7"
8605.03357852305,0.302514401469947,0.0579010593469292,5.22467818174714,1.7445826164823e-07,5.64029163838114e-07,"ENSG00000008018.9"
125.333370205663,1.75212084440425,0.16593792103185,10.5588935519323,4.6207609866484e-26,4.56175670738284e-25,"ENSG00000008056.14"
2681.44653255888,0.642459669358246,0.0584873971927323,10.9845830075351,4.53327204426129e-28,4.93455168824143e-27,"ENSG00000008083.14"
1405.68141660213,-0.156796248121961,0.0803876262400482,-1.95050227822061,0.0511162821081531,0.0834587683226153,"ENSG00000008086.13"
23.5947460064866,0.941573892049275,0.135405532047611,6.95373281882014,3.55745076690008e-12,1.6514064474891e-11,"ENSG00000008118.10"
55.7949020337899,0.238952333876329,0.0886412738744125,2.69572314828054,0.00702360156279177,0.0133334180558405,"ENSG00000008128.23"
3467.56784689343,-0.155360756733675,0.0450361194635393,-3.44969234881467,0.000561225749725165,0.00124475300219587,"ENSG00000008130.15"
4000.60328568781,0.791898201299367,0.241954948048484,3.2729159196227,0.00106444136658206,0.00227618262038157,"ENSG00000008196.13"
0.434200457595727,0.373662226662909,0.685720391092537,0.54491922876548,0.585809070696618,0.704373508611316,"ENSG00000008197.5"
77.3065186416266,-0.835626549029446,0.121956235230211,-6.85185589282969,7.28979738453248e-12,3.30848804259485e-11,"ENSG00000008226.20"
2567.91863732356,-0.596859956182889,0.0729338226637829,-8.18358251883149,2.75527449521948e-16,1.63442496257628e-15,"ENSG00000008256.16"
585.339690338337,-0.605625040894544,0.103694006909915,-5.84050186642596,5.20438022435395e-09,1.91313860114694e-08,"ENSG00000008277.14"
8668.94619221139,-0.102548781035042,0.0561179669361675,-1.82737876359077,0.0676428400814861,0.107753703264027,"ENSG00000008282.9"
